PropertyId,lat,lon,within_impacted_zones,Impact_Zone,Impact_Score,Impact_Score_min,Impact_Score_max,Nearest_Impacted_Zone,Nearest_Impacted_Zone_Score,Nearest_Impacted_Score_min,Nearest_Impacted_Score_max,Distance_to_Nearest_Impact_Zone
1527,29.7983509,-93.2896944,False,,0.0,0.0,0.0,zone_4,0.29552449999999997,0.24307486414909366,0.3353589773178101,917.5722568573235
1528,29.7983509,-93.28959701,False,,0.0,0.0,0.0,zone_4,0.29552449999999997,0.24307486414909366,0.3353589773178101,918.7772198616775
1529,29.79825352,-93.31988275,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,100.29279646923598
1530,29.79825352,-93.31647439,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,129.1772885822848
1531,29.79825352,-93.31637701,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,135.52904932797253
1532,29.79825352,-93.31627962,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,142.22044868302496
1533,29.79825352,-93.31618224,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,149.20451954315104
1534,29.79825352,-93.31608486,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,156.44265033977732
1535,29.79825352,-93.30585977,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,1114.3206200327695
1536,29.79825352,-93.28949963,False,,0.0,0.0,0.0,zone_4,0.29552449999999997,0.24307486414909366,0.3353589773178101,909.3493572651854
1537,29.79815614,-93.31657177,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,131.96654577948408
1538,29.79815614,-93.31647439,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,137.54832034912275
1539,29.79815614,-93.31637701,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,143.53011319445812
1540,29.79815614,-93.31627962,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,149.86469902681998
1541,29.79815614,-93.31618224,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,156.50802734655628
1542,29.79815614,-93.31608486,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,163.42300624578255
1543,29.79815614,-93.30605454,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,1096.5982813531
1544,29.79815614,-93.30595715,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,1105.9605151848464
1545,29.79815614,-93.28949963,False,,0.0,0.0,0.0,zone_4,0.29552449999999997,0.24307486414909366,0.3353589773178101,898.6247486784862
1546,29.79815614,-93.28940225,False,,0.0,0.0,0.0,zone_4,0.29552449999999997,0.24307486414909366,0.3353589773178101,900.0516393396446
1547,29.79805875,-93.31657177,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,141.00789210283187
1548,29.79805875,-93.31647439,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,146.24499418970072
1549,29.79805875,-93.31637701,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,151.88466981540773
1550,29.79805875,-93.31627962,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,157.88441770748446
1551,29.79805875,-93.30605454,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,1097.7235538576294
1552,29.79796137,-93.31657177,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,150.28660810225168
1553,29.79796137,-93.31647439,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,155.21094912844822
1554,29.79796137,-93.30615192,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,1089.6142395411857
1555,29.79796137,-93.30605454,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,1098.9545000179137
1556,29.79796137,-93.28404625,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,848.9123764386267
1557,29.79786399,-93.3062493,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,1081.634572137369
1558,29.79786399,-93.30615192,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,1090.9620467231894
1559,29.79786399,-93.2843384,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,856.8181960809947
1560,29.79786399,-93.28424102,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,851.170365310507
1561,29.79786399,-93.28414363,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,845.5889027440932
1562,29.79776661,-93.3062493,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,1083.1008023993013
1563,29.79776661,-93.28852581,False,,0.0,0.0,0.0,zone_4,0.29552449999999997,0.24307486414909366,0.3353589773178101,875.1837387462293
1564,29.79766923,-93.30634668,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,1075.3736448021134
1565,29.79766923,-93.28842843,False,,0.0,0.0,0.0,zone_4,0.29552449999999997,0.24307486414909366,0.3353589773178101,867.2188224118424
1566,29.79766923,-93.28385149,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,811.499381777125
1567,29.79766923,-93.28375411,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,806.0829945590694
1568,29.79757185,-93.30634668,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,1077.0666203249027
1569,29.79757185,-93.28842843,False,,0.0,0.0,0.0,zone_4,0.29552449999999997,0.24307486414909366,0.3353589773178101,856.7898666418811
1570,29.79757185,-93.28823367,False,,0.0,0.0,0.0,zone_4,0.29552449999999997,0.24307486414909366,0.3353589773178101,862.1444052637574
1571,29.79757185,-93.28813629,False,,0.0,0.0,0.0,zone_4,0.29552449999999997,0.24307486414909366,0.3353589773178101,864.9627295007017
1572,29.79747446,-93.30644406,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,1069.5985297343964
1573,29.79747446,-93.28842843,False,,0.0,0.0,0.0,zone_4,0.29552449999999997,0.24307486414909366,0.3353589773178101,846.3701784354795
1574,29.79747446,-93.28823367,False,,0.0,0.0,0.0,zone_4,0.29552449999999997,0.24307486414909366,0.3353589773178101,851.790225261274
1575,29.79737708,-93.30654145,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,1062.2707232811433
1576,29.79737708,-93.28209862,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,697.1011358374308
1577,29.7972797,-93.30654145,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,1064.3158250019887
1578,29.7972797,-93.28803891,False,,0.0,0.0,0.0,zone_4,0.29552449999999997,0.24307486414909366,0.3353589773178101,837.0631254368354
1579,29.7972797,-93.28725985,False,,0.0,0.0,0.0,zone_4,0.29552449999999997,0.24307486414909366,0.3353589773178101,864.5255807586933
1580,29.7972797,-93.2356475,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1581,29.7972797,-93.23535536,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1582,29.7972797,-93.23525797,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1583,29.7972797,-93.23516059,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1584,29.7972797,-93.23506321,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1585,29.7972797,-93.23496583,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1586,29.7972797,-93.23486845,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1587,29.7972797,-93.23477107,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1588,29.7972797,-93.23467368,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1589,29.7972797,-93.2345763,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1590,29.7972797,-93.23447892,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1591,29.7972797,-93.23438154,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1592,29.7972797,-93.23428416,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1593,29.7972797,-93.23418677,False,,0.0,0.0,0.0,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.00018357751551967283
1594,29.79718232,-93.30663883,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,1057.2583691847362
1595,29.79718232,-93.28716247,False,,0.0,0.0,0.0,zone_4,0.29552449999999997,0.24307486414909366,0.3353589773178101,858.488584281011
1596,29.79718232,-93.28170909,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,661.7525355686599
1597,29.79718232,-93.28151433,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,654.4909611318535
1598,29.79718232,-93.2356475,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1599,29.79718232,-93.23555012,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1600,29.79718232,-93.23545274,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1601,29.79718232,-93.23535536,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1602,29.79718232,-93.23525797,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1603,29.79718232,-93.23516059,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1604,29.79718232,-93.23506321,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1605,29.79718232,-93.23496583,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1606,29.79718232,-93.23486845,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1607,29.79718232,-93.23477107,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1608,29.79718232,-93.23467368,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1609,29.79718232,-93.2345763,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1610,29.79718232,-93.23447892,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1611,29.79718232,-93.23438154,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1612,29.79718232,-93.23428416,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1613,29.79718232,-93.23418677,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1614,29.79718232,-93.23408939,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1615,29.79718232,-93.23399201,False,,0.0,0.0,0.0,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.00018393970455287233
1616,29.79718232,-93.23389463,False,,0.0,0.0,0.0,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,9.398361235666258
1617,29.79708494,-93.28716247,False,,0.0,0.0,0.0,zone_4,0.29552449999999997,0.24307486414909366,0.3353589773178101,848.6449510593175
1618,29.79708494,-93.28151433,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,644.448917015586
1619,29.79708494,-93.2356475,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1620,29.79708494,-93.23535536,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1621,29.79708494,-93.23525797,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1622,29.79708494,-93.23516059,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1623,29.79708494,-93.23506321,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1624,29.79708494,-93.23496583,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1625,29.79708494,-93.23486845,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1626,29.79708494,-93.23477107,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1627,29.79708494,-93.23467368,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1628,29.79708494,-93.2345763,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1629,29.79708494,-93.23447892,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1630,29.79708494,-93.23438154,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1631,29.79708494,-93.23428416,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1632,29.79708494,-93.23418677,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1633,29.79708494,-93.23408939,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1634,29.79708494,-93.23399201,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1635,29.79708494,-93.23389463,False,,0.0,0.0,0.0,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,8.928448584097456
1636,29.79698756,-93.30673621,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,1052.7527876887282
1637,29.79698756,-93.28170909,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,641.9216756555716
1638,29.79698756,-93.28141694,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,630.8656358643603
1639,29.79698756,-93.2800536,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,589.9599733669573
1640,29.79698756,-93.23535536,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1641,29.79698756,-93.23525797,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1642,29.79698756,-93.23516059,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1643,29.79698756,-93.23506321,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1644,29.79698756,-93.23496583,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1645,29.79698756,-93.23486845,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1646,29.79698756,-93.23477107,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1647,29.79698756,-93.23467368,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1648,29.79698756,-93.2345763,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1649,29.79698756,-93.23447892,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1650,29.79698756,-93.23438154,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1651,29.79698756,-93.23428416,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1652,29.79698756,-93.23418677,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1653,29.79698756,-93.23408939,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1654,29.79698756,-93.23399201,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1655,29.79698756,-93.23389463,False,,0.0,0.0,0.0,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,8.458535933944887
1656,29.79689017,-93.30683359,False,,0.0,0.0,0.0,zone_0,0.6257081875,0.5496196895837784,0.7002114057540892,1046.1238050963202
1657,29.79689017,-93.28170909,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,632.0507922507734
1658,29.79689017,-93.28161171,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,628.1884203278132
1659,29.79689017,-93.28141694,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,620.8189777436426
1660,29.79689017,-93.2800536,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,579.5968511117248
1661,29.79689017,-93.27995622,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,576.8335550728929
1662,29.79689017,-93.27985883,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,574.0699828633684
1663,29.79689017,-93.27976145,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,571.3067020107806
1664,29.79689017,-93.23535536,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1665,29.79689017,-93.23525797,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1666,29.79689017,-93.23516059,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1667,29.79689017,-93.23506321,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1668,29.79689017,-93.23496583,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1669,29.79689017,-93.23486845,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1670,29.79689017,-93.23477107,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1671,29.79689017,-93.23467368,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1672,29.79689017,-93.2345763,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1673,29.79689017,-93.23447892,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1674,29.79689017,-93.23438154,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1675,29.79689017,-93.23428416,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1676,29.79689017,-93.23418677,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1677,29.79689017,-93.23408939,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1678,29.79689017,-93.23399201,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1679,29.79689017,-93.23389463,False,,0.0,0.0,0.0,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,7.9885750271402785
1680,29.79679279,-93.28687032,False,,0.0,0.0,0.0,zone_4,0.29552449999999997,0.24307486414909366,0.3353589773178101,831.9670530163745
1681,29.79679279,-93.28131956,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,607.240294692702
1682,29.79679279,-93.28015098,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,571.9980992650876
1683,29.79679279,-93.2800536,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,569.234792943003
1684,29.79679279,-93.27995622,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,566.4714942161647
1685,29.79679279,-93.27985883,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,563.7079193172178
1686,29.79679279,-93.27976145,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,560.9446357752074
1687,29.79679279,-93.23525797,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1688,29.79679279,-93.23516059,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1689,29.79679279,-93.23506321,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1690,29.79679279,-93.23496583,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1691,29.79679279,-93.23486845,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1692,29.79679279,-93.23477107,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1693,29.79679279,-93.23467368,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1694,29.79679279,-93.2345763,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1695,29.79679279,-93.23447892,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1696,29.79679279,-93.23438154,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1697,29.79679279,-93.23428416,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1698,29.79679279,-93.23418677,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1699,29.79679279,-93.23408939,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1700,29.79679279,-93.23399201,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1701,29.79679279,-93.23389463,False,,0.0,0.0,0.0,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,7.518662375571478
1702,29.79669541,-93.28024836,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,564.3993603911255
1703,29.79669541,-93.27995622,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,556.1094333580204
1704,29.79669541,-93.27985883,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,553.3458557710672
1705,29.79669541,-93.27976145,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,550.5825695424668
1706,29.79669541,-93.27946931,False,,0.0,0.0,0.0,zone_2,0.6918136250000001,0.5951926559209824,0.7858528196811676,542.2927564125652
1707,29.79669541,-93.23525797,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1708,29.79669541,-93.23516059,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1709,29.79669541,-93.23506321,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
1710,29.79669541,-93.23477107,True,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,zone_1,0.657174825,0.5652990639209747,0.7613880112767221,0.0
